SQL>
SQL> select di.owner
  2       , di.table_name
  3       , di.index_name
  4       , di.index_type
  5       , di.uniqueness
  6       , di.num_rows
  7       , di.sample_size
  8       , di.last_analyzed
  9       , di.global_stats
 10       , di.initial_extent
 11       , di.max_extents
 12       , di.next_extent
 13    from user_tables ut
 14         inner join dba_indexes di on di.table_name = ut.table_name
 15  ;

OWNER                          TABLE_NAME                     INDEX_NAME                     INDEX_TYPE                  UNIQUENES   NUM_ROWS SAMPLE_SIZE LAST_ANAL GLO INITIAL_EXTENT MAX_EXTENTS NEXT_EXTENT
STORELAND                      CARACTERISTIQUES_PRODUIT       CARACTERISTIQUES_PRODUIT_PK    NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      CARTE_FIDELITE_CLIENT          CARTE_FIDELITE_CLIENT_FK1      NORMAL                      NONUNIQUE     847947      847947 01-NOV-17 YES        4194304  2147483645     1048576
STORELAND                      CARTE_FIDELITE_CLIENT          CARTE_FIDELITE_CLIENT_FK2      NORMAL                      NONUNIQUE     848580      848580 01-NOV-17 YES        3145728  2147483645     1048576
STORELAND                      CARTE_FIDELITE_CLIENT          CARTE_FIDELITE_CLIENT_PK       NORMAL                      UNIQUE        848580      848580 01-NOV-17 YES        5242880  2147483645     1048576
STORELAND                      CATALOGUE_NEG_LANGUE           CATALOGUE_NEG_LANGUE_PK        NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      CATALOGUE_PRODUIT_DETAIL       CATALOGUE_PRODUIT_DETAIL_PK    NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      INT_ARTICLES                   INT_ARTICLES_FK1               NORMAL                      NONUNIQUE          0           0 02-NOV-17 YES       35651584  2147483645     1048576
STORELAND                      INT_ARTICLES                   INT_ARTICLES_PK                NORMAL                      UNIQUE             0           0 02-NOV-17 YES       15728640  2147483645     1048576
STORELAND                      INT_CLASSPROD0                 INT_CLASSPROD0_PK              NORMAL                      UNIQUE             0           0 01-NOV-17 YES         131072  2147483645     1048576
STORELAND                      INT_CLASSPROD1                 INT_CLASSPROD1_PK              NORMAL                      UNIQUE             0           0 01-NOV-17 YES         131072  2147483645     1048576
STORELAND                      INT_CLASSPROD2                 INT_CLASSPROD2_PK              NORMAL                      UNIQUE             0           0 01-NOV-17 YES         131072  2147483645     1048576
STORELAND                      ACTIONS_MARKETING              ACTION_MARKETING_PK            NORMAL                      UNIQUE           134         134 07-JUN-17 YES         131072  2147483645     1048576
STORELAND                      CLASSPROD1                     CLASSPROD1_PK                  NORMAL                      UNIQUE            98          98 27-OCT-17 YES         327680  2147483645     1048576
STORELAND                      CLASSPROD1                     CLASSPROD1_FK1                 NORMAL                      NONUNIQUE         98          98 27-OCT-17 YES         327680  2147483645     1048576
STORELAND                      CLASSPROD2                     CLASSPROD2_PK                  NORMAL                      UNIQUE           603         603 11-OCT-17 YES         327680  2147483645     1048576
STORELAND                      CLASSPROD2                     CLASSPROD2_FK2                 NORMAL                      NONUNIQUE        603         603 11-OCT-17 YES         327680  2147483645     1048576
STORELAND                      CLASSPROD2                     CLASSPROD2_FK1                 NORMAL                      NONUNIQUE        603         603 11-OCT-17 YES         327680  2147483645     1048576
STORELAND                      CLASSPROD3                     CLASSPROD3_FK2                 NORMAL                      NONUNIQUE       9398        9398 19-SEP-17 YES         327680  2147483645     1048576
STORELAND                      CLASSPROD3                     CLASSPROD3_FK1                 NORMAL                      NONUNIQUE       9398        9398 19-SEP-17 YES         327680  2147483645     1048576
STORELAND                      CODES_DOUANIERS                CODES_DOUANIERS_PK             NORMAL                      UNIQUE             1           1 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      CODES_DOUANIERS_PAYS_FAB       CODES_DOUANIERS_PAYS_FAB_PK    NORMAL                      UNIQUE             1           1 07-AUG-15 YES         131072  2147483645     1048576
STORELAND                      CODES_RAISONS_REGUL_FACTURE    CODES_RAISONS_REGUL_FACTURE_PK NORMAL                      UNIQUE             6           6 07-AUG-15 YES         196608  2147483645     1048576
STORELAND                      CODES_TRAITEMENT_NUIT          CODES_TRAITEMENT_NUIT_PK       NORMAL                      UNIQUE            36          36 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      COLORIS                        COLORIS_PK                     NORMAL                      UNIQUE             2           2 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      ACCUEIL_INTRANET_NEG           ACCUEIL_INTRANET_NEG_PK        NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      ACCUEIL_LANGUE_INTRANET_NEG    ACCUEIL_LANGUE_INTRANET_NEG_PK NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      COLORIS                        COLORIS_FK1                    NORMAL                      NONUNIQUE          1           1 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      ADRESSAGE_TROLLEY_RADIO        ADRESSAGE_TROLLEY_RADIO_FK1    NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      ADRESSAGE_TROLLEY_RADIO        ADRESSAGE_TROLLEY_RADIO_PK     NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      ADRESSES_CLIENT                ADRESSES_CLIENT_FK1            NORMAL                      NONUNIQUE     697477      697477 30-OCT-17 YES        4194304  2147483645     1048576
STORELAND                      ADRESSES_CLIENT                ADRESSES_CLIENT_FK2            NORMAL                      NONUNIQUE     138561      138561 30-OCT-17 YES          65536  2147483645     1048576
STORELAND                      ADRESSES_CLIENT                ADRESSES_CLIENT_PK             NORMAL                      UNIQUE        699119      699119 30-OCT-17 YES        3145728  2147483645     1048576
STORELAND                      ADRESSES_CLIENT_NEG            ADRESSE_CLIENT_NEG_PK          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      COLORIS_DE_BASE                COLORIS_DE_BASE_PK             NORMAL                      UNIQUE             1           1 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      COLORIS_DE_BASE                COLORIS_DE_BASE_FK1            NORMAL                      NONUNIQUE          1           1 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      HABILITATIONS_BO               HABILITATIONS_BO_PK            NORMAL                      UNIQUE             5           5 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      HABILITATIONS_FICHE_CLIENT     HABILITATIONS_FICHE_CLIENT_PK  NORMAL                      NONUNIQUE          7           7 07-AUG-15 YES          65536  2147483645     1048576
STORELAND                      HABILITATIONS_UTILISATEUR      HABILITATIONS_UTILISATEUR_PK   NORMAL                      UNIQUE          4962        4962 02-SEP-16 YES         327680  2147483645     1048576
STORELAND                      HEURES_MAGASIN                 HEURES_MAGASIN_PK              NORMAL                      UNIQUE          4410        4410 02-OCT-17 YES         327680  2147483645     1048576
STORELAND                      HISTORIQUE_CAISSES             HISTORIQUE_CAISSES_FK3         NORMAL                      NONUNIQUE    3694179     3694179 30-OCT-17 YES          65536  2147483645     1048576
STORELAND                      HISTORIQUE_CAISSES             HISTORIQUE_CAISSES_FK2         NORMAL                      NONUNIQUE    3694179     3694179 30-OCT-17 YES          65536  2147483645     1048576
STORELAND                      HISTORIQUE_CAISSES             HISTORIQUE_CAISSES_FK1         NORMAL                      NONUNIQUE    3751643       75879 30-OCT-17 YES         131072  2147483645     1048576
STORELAND                      HISTO_ACCROCHAGES_TICKET       HISTO_ACCROCHAGES_TICKET_PK    NORMAL                      UNIQUE         50425       50425 30-AUG-17 YES          65536  2147483645     1048576
STORELAND                      CONSOLE_TICKETS_MANQUANTS      CONSOLE_TICKETS_MANQUANTS_PK   NORMAL                      UNIQUE         89149       89149 27-OCT-17 YES          65536  2147483645     1048576
STORELAND                      LBM_TYPERECHERCHE_CLI          SYS_C0063235                   NORMAL                      UNIQUE             3           3 07-AUG-15 YES          65536  2147483645     1048576
STORELAND                      SUIVI_ALERTES_WST              SUIVI_ALERTES_WST_FK2          FUNCTION-BASED NORMAL       NONUNIQUE    1930849      101129 30-OCT-17 YES          65536  2147483645     1048576
STORELAND                      LBM_TICKETS_JP                 LBM_TICKETS_JP_PK              NORMAL                      UNIQUE             0           0 03-SEP-15 YES          65536  2147483645     1048576
STORELAND                      PARAM_CUMULACHATS              PARAM_CUMULACHATS_PK           NORMAL                      UNIQUE             1           1 02-NOV-17 YES          65536  2147483645     1048576
STORELAND                      LBM_CLIENT_TOP_TEMP            LBM_CLIENT_TOP_TEMP_FK         NORMAL                      NONUNIQUE          0           0 20-OCT-17 YES          65536  2147483645     1048576
STORELAND                      TMP_ERI_ARTSEGEPSUPP           TMP_ERI_ARTSEGEPSUPP_PK        NORMAL                      UNIQUE          2064        2064 26-APR-16 YES          65536  2147483645     1048576
STORELAND                      LBM_STATS_PRODUIT              LBM_STATS_PRODUIT_PK           NORMAL                      UNIQUE         93761       93761 19-OCT-17 YES          65536  2147483645     1048576
STORELAND                      INT_STATS_PRODUIT_LBM          LINT_STATS_PRODUIT_LBM_PK      NORMAL                      UNIQUE             0           0 02-NOV-17 YES          65536  2147483645     1048576
STORELAND                      TEMP_INT_STATS_PRODUIT_LBM     TEMP_INT_STATS_PRODUIT_LBM_PK  NORMAL                      UNIQUE             0           0 01-FEB-17 YES          65536  2147483645     1048576
STORELAND                      STATS_PRODUIT_LBM              STATS_PRODUIT_LBM_PK           NORMAL                      UNIQUE         93925       93925 31-OCT-17 YES          65536  2147483645     1048576
STORELAND                      PENALITES_RETARD_RCP_PF        PENALITES_RETARD_RCP_PF_PK     NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      PERIODES_GESTION               PERIODES_GESTION_PK            NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      PERIODES_NON_CST               PERIODES_NON_CST_PK            NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      PERIODES_TARIF                 PERIODES_TARIF_PK              NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      PERSONNEL_ENSEIGNE             PERSONNEL_ENSEIGNE_PK          NORMAL                      UNIQUE         19414       19414 26-OCT-17 YES         131072  2147483645     1048576
STORELAND                      PIECES_COMPTABLE               PIECES_COMPTABLE_FK1           NORMAL                      NONUNIQUE     243707      243707 13-JUL-17 YES         327680  2147483645     1048576
STORELAND                      PIECES_COMPTABLE               PIECES_COMPTABLE_PK            NORMAL                      UNIQUE        243707      243707 13-JUL-17 YES         327680  2147483645     1048576
STORELAND                      PIECES_JOINTES_MESSAGES        PIECES_JOINTES_MESSAGES_PK     NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      PIEDS_COMMANDE                 PIEDS_COMMANDE_PK              NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      PILE_TRAITEMENTS               PILE_TRAITEMENTS_PK            NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      PLAN_COLLECTION                PLAN_COLLECTION_PK             NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      PLANNING_APPEL_MAGASINS        PLANNING_APPEL_MAGASINS_PK     NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      PLANS_JALONNEMENT_TRK          PLANS_JALONNEMENT_TRK_PK       NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      PLSQL_PROFILER_DATA            SYS_C0063891                   NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      PLSQL_PROFILER_RUNS            SYS_C0063892                   NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      PLSQL_PROFILER_UNITS           SYS_C0063894                   NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      PMP_ARTICLE_DETAIL_PXREV       PMP_ARTICLE_DETAIL_PX_REV_PK   NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      PMP_ARTICLES                   PMP_ARTICLES_PK                NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      PMP_ARTICLES_SOCIETE           PMP_ARTICLES_SOCIETE_FK1       NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      PMP_ARTICLES_SOCIETE           PMP_ARTICLES_SOCIETE_PK        NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      PMP_COMPOSANTS_CT              PMP_COMPOSANTS_CT_PK           NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      POIDS_FACTURE_EXPORT           POIDS_FACTURE_EXPORT_PK        NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      POIDS_JOUR                     POIDS_JOUR_PK                  NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      POIDS_SEMAINE                  POIDS_SEMAINE_PK               NORMAL                      UNIQUE             0           0 01-JUN-14 YES          65536  2147483645     1048576
STORELAND                      POIDS_TAILLE_VARIANTE          POIDS_TAILLE_VARIANTE_PK       NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      POINTAGE_PERSONNEL             POINTAGE_PERSONNEL_PK          NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      PRESTATIONS_ETAPE_SOL_T        PRESTATIONS_ETAPE_SOL_T_PK     NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      PREVISIONS_VENTE               PREVISIONS_VENTE_PK            NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      COMPTEURS_STOCK_MAGASIN        COMPTEURS_STOCK_MAGASIN_PK     NORMAL                      UNIQUE            12          12 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      COMPTEURS_STOCK_MAGASIN        COMPTEURS_STOCK_MAGASIN_FK1    NORMAL                      NONUNIQUE         12          12 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      CONDITIONS_REGLEMENT           CONDITIONS_REGLEMENT_PK        NORMAL                      UNIQUE            13          13 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      CONDITIONS_TRANSPORT           CONDITIONS_TRANSPORT_PK        NORMAL                      UNIQUE             1           1 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      CONDITIONS_TRANSPORT           CONDITIONS_TRANSPORT_FK1       NORMAL                      NONUNIQUE          1           1 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      CONSOLE_CONNEXION_HISTORIQUE   CONSOLE_CONNEXION_HISTO_PK     NORMAL                      UNIQUE       2684121      150821 02-NOV-17 YES        2097152  2147483645     1048576
STORELAND                      CONSOLE_FERMETURE_HISTORIQUE   CONSOLE_FERMETURE_HISTO_PK     NORMAL                      UNIQUE         54244       54244 01-NOV-17 YES         393216  2147483645     1048576
STORELAND                      SURCOUTS_ACHAT_PRODUIT_FRN     SURCOUTS_ACHAT_PRODUIT_FRN_FK1 NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      SURCOUTS_ACHAT_PRODUIT_FRN     SURCOUTS_ACHAT_PRODUIT_FRN_PK  NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      SURCOUTS_ARTICLE_CDE           SURCOUTS_ARTICLE_CDE_FK1       NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      HISTO_TIC_ENTETE               HISTO_TIC_ENTETE_PK            NORMAL                      UNIQUE      79059744    79059744 11-JUN-17 NO           65536  2147483645     1048576
STORELAND                      CONSOLE_TRANSFERT_HISTORIQUE   CONSOLE_TRANSFERT_HISTO_PK     NORMAL                      UNIQUE         55475       55475 02-NOV-17 YES         851968  2147483645     1048576
STORELAND                      CONVERSION_EURO_MAGASINS       CONVERSION_EURO_MAGASINS_PK    NORMAL                      UNIQUE           603         603 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      AFFILIE_ARTICLE_EXCLU          AFFILIE_ARTICLE_EXCLU_PK       NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      AFFILIE_COMMISSION             AFFILIE_COMMISSION_PK          NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      AFFILIE_FACTURE_DETAIL         AFFILIE_FACTURE_DETAIL_PK      NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      AFFILIE_FACTURE_PERIODE        AFFILIE_FACTURE_PERIODE_PK     NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      AFFILIE_MAGASIN                AFFILIE_MAGASIN_PK             NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      AFFILIE_TYPE_FACTURATION       AFFILIE_TYPE_FACTURATION_PK    NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      CYVENTE_CLASSPROD1             CYVENTE_CLASSPROD1_PK          NORMAL                      UNIQUE             9           9 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      CYVENTE_CLASSPROD2             CYVENTE_CLASSPROD2_PK          NORMAL                      UNIQUE           431         431 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      DATES_ACTION_MARKETING         DATES_ACTION_MARKETING_PK      NORMAL                      UNIQUE           238         238 06-SEP-17 YES         327680  2147483645     1048576
STORELAND                      DEPOTS                         DEPOTS_PK                      NORMAL                      UNIQUE             1           1 07-AUG-15 YES         131072  2147483645     1048576
STORELAND                      DEPOTS                         DEPOTS_FK2                     NORMAL                      NONUNIQUE          1           1 07-AUG-15 YES         131072  2147483645     1048576
STORELAND                      AIF_CLASSPROD3_CORRESP         AIF_CLASSPROD3_CORRESP_PK      NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      AIF_COMPTA_MAG                 AIF_COMPTA_MAG_PK              NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      AIF_FOURNISSEURS               AIF_FOURNISSEURS_PK            NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      AIF_LIGNES_CDE_TRAITEES        AIF_LIGNES_CDE_TRAITEES_PK     NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      AIF_MAGASIN_LANGUES            AIF_MAGASIN_LANGUES_PK         NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      AIF_ZONE_TAXATION              AIF_ZONE_TAXATION_PK           NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      ANNULE_VENTE_TMP               ANNULE_VENTE_TMP_PK            NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      ANOMALIES_RECEPTION_DEPOT      ANOMALIES_RECEPTION_DEPOT_PK   NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      ARRET_REASSORT_MAGASIN         ARRET_REASSORT_MAGASIN_PK      NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      ARRET_REASSORT_MAGASIN_JOUR    ARRET_REASSORT_MAGASIN_JOUR_PK NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      ARRET_REASSORT_PRODUIT_JOUR    ARRET_REASSORT_PRODUIT_JOUR_PK NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      ARRET_REASSORT_SECTEUR         ARRET_REASSORT_SECTEUR_PK      NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      ARTICLES                       ARTICLES_FK1                   NORMAL                      UNIQUE       5906110      306706 04-OCT-17 YES       58720256  2147483645     1048576
STORELAND                      ARTICLES                       ARTICLES_PK                    NORMAL                      UNIQUE       5890193      433741 04-OCT-17 YES       35651584  2147483645     1048576
STORELAND                      ARTICLES                       ARTICLES_FK2                   NORMAL                      UNIQUE       5839418      286668 04-OCT-17 YES       57671680  2147483645     1048576
STORELAND                      ARTICLES                       ARTICLES_FK3                   NORMAL                      NONUNIQUE    5841643      347843 04-OCT-17 YES          65536  2147483645     1048576
STORELAND                      ARTICLES_AUTRES_DONNEES        ARTICLES_AUTRES_DONNEES_PK     NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      ARTICLES_FOURNISSEURS          ARTICLES_FOURNISSEURS_FK1      NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      ARTICLES_FOURNISSEURS          ARTICLES_FOURNISSEURS_PK       NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      ARTICLES_NO_SERIE              ARTICLES_NO_SERIE_PK           NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      DEPOTS                         DEPOTS_FK1                     NORMAL                      NONUNIQUE          1           1 07-AUG-15 YES         131072  2147483645     1048576
STORELAND                      ASSOCIATIONS_PRODUITS          ASSOCIATIONS_PRODUITS_PK       NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      LIGNES_FORMULAIRE_CLIENT       LIGNES_FORMULAIRE_CLIENT_PK    NORMAL                      UNIQUE           262         262 07-AUG-15 YES         196608  2147483645     1048576
STORELAND                      PARAMETRES_SITE                PARAMETRES_SITE_PK             NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      LIGNES_GRILLE_TAILLE           LIGNES_GRILLE_TAILLE_PK        NORMAL                      UNIQUE             2           2 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      LIGNES_GRILLE_TAILLE_COMPOSANT LIGNES_GRILLE_TAILLE_CPT_PK    NORMAL                      UNIQUE             1           1 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      PARAM_EXPEDITION_CLIENT_NEG    PARAM_EXPEDITION_CLIENT_NEG_PK NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      PARAM_EXPEDITION_NEG           PARAM_EXPEDITION_NEG_PK        NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      PARAM_FACTURATION_TRANSPORTEUR PARAM_FACT_TRANSPORTEUR_PK     NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      PARAM_FACTURE_CLIENT_NEG       PARAM_FACTURE_CLIENT_NEG_PK    NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      PARAM_FRN_SORTIE_STOCK         PARAM_FRN_SORTIE_STOCK_PK      NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      PARAM_IMP_PORTEF_CDE_DETAIL    PARAM_IMP_PORTEF_CDE_DETAIL_PK NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      LIGNES_GRILLE_TAILLE_COMPOSANT LIGNES_GRILLE_TAILLE_CPT_FK1   NORMAL                      NONUNIQUE          1           1 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      LIGNES_GRILLE_TARIF_TAILLE     LIGNES_GRILLE_TARIF_TAILLE_PK  NORMAL                      UNIQUE             1           1 07-AUG-15 YES         196608  2147483645     1048576
STORELAND                      LIGNES_GRILLE_VARIANTE         LIGNES_GRILLE_VARIANTE_PK      NORMAL                      UNIQUE             1           1 07-AUG-15 YES         327680  2147483645     1048576
STORELAND                      PARAM_PERIODES_PLAN_COLLECTION PARAM_PERIODES_PLAN_COLL_PK    NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      PARAM_PROF_FRS_ACH_FOUR_GPEMAG PARAM_PROF_FRS_ACH_FR_GMAG_PK  NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      PARAM_PX_VENTE                 PARAM_PX_VENTE_PK              NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      PARAM_QTE_A_CDER               PARAM_QTE_A_CDER_PK            NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      PARAM_QTE_A_CDER_GRILLE_TAILLE PARAM_QTE_A_CDER_GRLE_TLLE_PK  NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      PARAM_TRACKING_FOURNISSEUR     PARAM_TRACKING_FOURNISSEUR_PK  NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      PARAM_TRACKING_UTILISATEUR     PARAM_TRACKING_UTILISATEUR_PK  NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      PARAM01_AID_OPE_COMM           PARAM01_AID_OPE_COMM_PK        NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      PARAM02_AID_OPE_COMM           PARAM02_AID_OPE_COMM_PK        NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      PARAM03_AID_OPE_COMM           PARAM03_AID_OPE_COMM_PK        NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      PARITES_EURO                   PARITES_EURO_FK1               NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      PARITES_EURO                   PARITES_EURO_PK                NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      LIGNES_GROUPE_MAGASIN          LIGNES_GROUPE_MAGASIN_PK       NORMAL                      UNIQUE          1300        1300 19-OCT-17 YES         327680  2147483645     1048576
STORELAND                      LIGNES_GROUPE_MAGASIN          LIGNES_GROUPE_MAGASIN_FK1      NORMAL                      UNIQUE          1300        1300 19-OCT-17 YES         327680  2147483645     1048576
STORELAND                      PAYS_DOUANE                    PAYS_DOUANE_PK                 NORMAL                      UNIQUE             0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      PAYS_PROHIBES                  PAYS_PROHIBES_PK               NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      PCB_COLORIS                    PCB_COLORIS_PK                 NORMAL                      UNIQUE             0           0 01-JUN-14 YES         131072  2147483645     1048576
STORELAND                      PCB_TAILLE                     PCB_TAILLE_PK                  NORMAL                      UNIQUE             0           0 01-JUN-14 YES         196608  2147483645     1048576
STORELAND                      PCTEXCEDENT_PREPA_COMPOSANT    PCTEXCEDENT_PREPA_COMPOSANT_PK NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES         327680  2147483645     1048576
STORELAND                      PENALITES_RETARD_RCP_COMP      PENALITES_RETARD_RCP_COMP_FK1  NORMAL                      NONUNIQUE          0           0 01-JUN-14 YES          65536  2147483645     1048576
