SQL> select at.table_name, at.status, at.num_rows, at.last_analyzed , atc.data_type
  2       , ai.index_name, ai.index_type, ai.uniqueness, ai.leaf_blocks, ai.distinct_keys, ai.status as i_status, ai.last_analyzed as i_last_analyzed, ai.global_stats
  3       , aic.column_name, aic.column_position
  4    from all_tables at
  5         inner join all_indexes ai on ai.table_name = at.table_name
  6         inner join all_ind_columns aic on aic.index_name = ai.index_name
  7         inner join all_tab_columns atc on atc.table_name = aic.table_name and atc.column_name = aic.column_name
  8   where at.owner  in ( 'STORELAND' )
  9     ---and at.table_name in ('LBM_VENTE_POSTE', 'LBM_CP_HISTO')
 10   order by at.table_name, ai.index_name, aic.column_position
 11  ;
TABLE_NAME                     STATUS     NUM_ROWS LAST_ANAL DATA_TYPE                      INDEX_NAME                     INDEX_TYPE                     UNIQUENES LEAF_BLOCKS DISTINCT_KEYS I_STATUS I_LAST_AN GLO COLUMN_NAME                    COLUMN_POSITION
SERVICES_ASSOCIES              VALID             0 01-JUN-14 VARCHAR2                       SERVICES_ASSOCIES_PK           NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEPRODUIT                                  1
SERVICES_ASSOCIES              VALID             0 01-JUN-14 VARCHAR2                       SERVICES_ASSOCIES_PK           NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODESERVICE                                  2
SERVICES_ASSOCIES              VALID             0 01-JUN-14 DATE                           SERVICES_ASSOCIES_PK           NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES DATEDEBUT                                    3
SESSIONS_CAISSE                VALID           933 07-AUG-15 NUMBER                         SESSIONS_CAISSE_PK             NORMAL                         UNIQUE              5           933 VALID    07-AUG-15 YES CODEMAGASIN                                  1
SESSIONS_CAISSE                VALID           933 07-AUG-15 NUMBER                         SESSIONS_CAISSE_PK             NORMAL                         UNIQUE              5           933 VALID    07-AUG-15 YES CODESESSION                                  2
SESSIONS_CAISSE                VALID           933 07-AUG-15 VARCHAR2                       SESSIONS_CAISSE_PK             NORMAL                         UNIQUE              5           933 VALID    07-AUG-15 YES CODECAISSE                                   3
SESSIONS_CAISSE                VALID           933 07-AUG-15 DATE                           SESSIONS_CAISSE_PK             NORMAL                         UNIQUE              5           933 VALID    07-AUG-15 YES DATEOUVERTURESESSION                         4
SEUILS_STOCK_ARTICLE_MAGASIN   VALID             0 01-JUN-14 VARCHAR2                       SEUILS_STOCK_ARTICLE_MAG_FK1   NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODESAISON                                   1
SEUILS_STOCK_ARTICLE_MAGASIN   VALID             0 01-JUN-14 NUMBER                         SEUILS_STOCK_ARTICLE_MAG_FK1   NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODEINTERNEARTICLE                           2
SEUILS_STOCK_ARTICLE_MAGASIN   VALID             0 01-JUN-14 NUMBER                         SEUILS_STOCK_ARTICLE_MAG_FK1   NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODEMAGASIN                                  3
SEUILS_STOCK_ARTICLE_MAGASIN   VALID             0 01-JUN-14 NUMBER                         SEUILS_STOCK_ARTICLE_MAG_FK1   NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES SEUILSTOCKACTIF                              4
SEUILS_STOCK_ARTICLE_MAGASIN   VALID             0 01-JUN-14 NUMBER                         SEUILS_STOCK_ARTICLE_MAG_FK2   NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODEINTERNEARTICLE                           1
SEUILS_STOCK_ARTICLE_MAGASIN   VALID             0 01-JUN-14 NUMBER                         SEUILS_STOCK_ARTICLE_MAG_FK2   NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODEMAGASIN                                  2
SEUILS_STOCK_ARTICLE_MAGASIN   VALID             0 01-JUN-14 VARCHAR2                       SEUILS_STOCK_ARTICLE_MAG_PK    NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODESAISON                                   1
SEUILS_STOCK_ARTICLE_MAGASIN   VALID             0 01-JUN-14 NUMBER                         SEUILS_STOCK_ARTICLE_MAG_PK    NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEAXESTATPROD                              2
SEUILS_STOCK_ARTICLE_MAGASIN   VALID             0 01-JUN-14 NUMBER                         SEUILS_STOCK_ARTICLE_MAG_PK    NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEELEMENTSTATPROD                          3
SEUILS_STOCK_ARTICLE_MAGASIN   VALID             0 01-JUN-14 NUMBER                         SEUILS_STOCK_ARTICLE_MAG_PK    NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEINTERNEARTICLE                           4
SEUILS_STOCK_ARTICLE_MAGASIN   VALID             0 01-JUN-14 NUMBER                         SEUILS_STOCK_ARTICLE_MAG_PK    NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEMAGASIN                                  5
SITE                           VALID             0 01-JUN-14 NUMBER                         SITE_PK                        NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODESITE                                     1
SNAPSHOT_A_CREER               VALID             0 01-JUN-14 VARCHAR2                       SNAPSHOT_A_CREER_PK            NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES NOMTABLE                                     1
SOCIETES                       VALID             1 07-AUG-15 VARCHAR2                       SOCIETES_FK1                   NORMAL                         NONUNIQUE           1             1 VALID    07-AUG-15 YES NOMSOCIETE                                   1
SOCIETES                       VALID             1 07-AUG-15 NUMBER                         SOCIETES_PK                    NORMAL                         UNIQUE              1             1 VALID    07-AUG-15 YES CODESOCIETE                                  1
SOCIETES_MAGASIN               VALID           648 02-OCT-17 NUMBER                         SOCIETES_MAGASIN_FK1           NORMAL                         UNIQUE              2           648 VALID    02-OCT-17 YES CODEMAGASIN                                  1
SOCIETES_MAGASIN               VALID           648 02-OCT-17 VARCHAR2                       SOCIETES_MAGASIN_FK1           NORMAL                         UNIQUE              2           648 VALID    02-OCT-17 YES CODECLASSPROD0                               2
SOCIETES_MAGASIN               VALID           648 02-OCT-17 NUMBER                         SOCIETES_MAGASIN_FK1           NORMAL                         UNIQUE              2           648 VALID    02-OCT-17 YES CODESOCIETE                                  3
SOCIETES_MAGASIN               VALID           648 02-OCT-17 NUMBER                         SOCIETES_MAGASIN_PK            NORMAL                         UNIQUE              2           648 VALID    02-OCT-17 YES CODESOCIETE                                  1
SOCIETES_MAGASIN               VALID           648 02-OCT-17 NUMBER                         SOCIETES_MAGASIN_PK            NORMAL                         UNIQUE              2           648 VALID    02-OCT-17 YES CODEMAGASIN                                  2
SOCIETES_MAGASIN               VALID           648 02-OCT-17 VARCHAR2                       SOCIETES_MAGASIN_PK            NORMAL                         UNIQUE              2           648 VALID    02-OCT-17 YES CODECLASSPROD0                               3
SOLUTIONS_TYPE_TRANSPORT       VALID             0 01-JUN-14 NUMBER                         SOLUTIONS_TYPE_TRANSPORT_PK    NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODESOLUTIONTYPETRANSPORT                    1
SORTIES_COLIS_STOCK_DEPOT      VALID             0 01-JUN-14 VARCHAR2                       SORTIES_COLIS_STOCK_DEPOT_PK   NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODESORTIESTOCKDEPOT                         1
SORTIES_STOCK_DEPOT            VALID             0 01-JUN-14 NUMBER                         SORTIES_STOCK_DEPOT_FK1        NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODEDEPOT                                    1
SORTIES_STOCK_DEPOT            VALID             0 01-JUN-14 VARCHAR2                       SORTIES_STOCK_DEPOT_FK1        NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODERECEPTION                                2
SORTIES_STOCK_DEPOT            VALID             0 01-JUN-14 VARCHAR2                       SORTIES_STOCK_DEPOT_PK         NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODESORTIESTOCKDEPOT                         1
STATS_CLIENT                   VALID      16089124 23-OCT-17 NUMBER                         STATS_CLIENT_FK1               NORMAL                         NONUNIQUE       52600            82 VALID    23-OCT-17 YES CODEAXESTAT                                  1
STATS_CLIENT                   VALID      16089124 23-OCT-17 NUMBER                         STATS_CLIENT_FK1               NORMAL                         NONUNIQUE       52600            82 VALID    23-OCT-17 YES CODEELEMENTSTAT                              2
STATS_CLIENT                   VALID      16089124 23-OCT-17 VARCHAR2                       STATS_CLIENT_PK                NORMAL                         UNIQUE          67176      15711419 VALID    23-OCT-17 YES CODECLIENT                                   1
STATS_CLIENT                   VALID      16089124 23-OCT-17 NUMBER                         STATS_CLIENT_PK                NORMAL                         UNIQUE          67176      15711419 VALID    23-OCT-17 YES CODEAXESTAT                                  2
STATS_CLIENT_NEG               VALID             0 01-JUN-14 VARCHAR2                       STATS_CLIENT_NEG_PK            NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECLIENTNEG                                1
STATS_CLIENT_NEG               VALID             0 01-JUN-14 NUMBER                         STATS_CLIENT_NEG_PK            NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEAXESTAT                                  2
STATS_CLIENT_NEG               VALID             0 01-JUN-14 VARCHAR2                       STATS_CLIENT_NEG_PK            NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODESAISON                                   3
STATS_COMPOSANT_COLORIS        VALID             0 01-JUN-14 VARCHAR2                       STATS_COMPOSANT_COLORIS_PK     NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECOMPOSANT                                1
STATS_COMPOSANT_COLORIS        VALID             0 01-JUN-14 VARCHAR2                       STATS_COMPOSANT_COLORIS_PK     NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECOLORIS                                  2
STATS_COMPOSANT_COLORIS        VALID             0 01-JUN-14 NUMBER                         STATS_COMPOSANT_COLORIS_PK     NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEAXESTAT                                  3
STATS_FOURNISSEUR              VALID             0 01-JUN-14 NUMBER                         STATS_FOURNISSEUR_FK1          NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODEELEMENTSTAT                              1
STATS_FOURNISSEUR              VALID             0 01-JUN-14 VARCHAR2                       STATS_FOURNISSEUR_PK           NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEFOURNISSEUR                              1
STATS_FOURNISSEUR              VALID             0 01-JUN-14 NUMBER                         STATS_FOURNISSEUR_PK           NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEAXESTAT                                  2
STATS_INVENTAIRES_MAGASIN      VALID             0 01-JUN-14 VARCHAR2                       STATS_INVENTAIRES_MAGASIN_PK   NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEINVENTAIREMAGASIN                        1
STATS_INVENTAIRES_MAGASIN      VALID             0 01-JUN-14 NUMBER                         STATS_INVENTAIRES_MAGASIN_PK   NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEMAGASIN                                  2
STATS_INVENTAIRES_MAGASIN      VALID             0 01-JUN-14 VARCHAR2                       STATS_INVENTAIRES_MAGASIN_PK   NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODESAISON                                   3
STATS_INVENTAIRES_MAGASIN      VALID             0 01-JUN-14 VARCHAR2                       STATS_INVENTAIRES_MAGASIN_PK   NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECLASSPROD3                               4
STATS_INVENTAIRES_MAGASIN      VALID             0 01-JUN-14 VARCHAR2                       STATS_INVENTAIRES_MAGASIN_PK   NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEPRODUIT                                  5
STATS_INVENTAIRES_MAGASIN      VALID             0 01-JUN-14 VARCHAR2                       STATS_INVENTAIRES_MAGASIN_PK   NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECOLORIS                                  6
STATS_LOGISTIQUE               VALID             0 01-JUN-14 NUMBER                         STATS_LOGISTIQUE_PK            NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEDEPOT                                    1
STATS_LOGISTIQUE               VALID             0 01-JUN-14 NUMBER                         STATS_LOGISTIQUE_PK            NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODESECTEUR                                  2
STATS_LOGISTIQUE               VALID             0 01-JUN-14 DATE                           STATS_LOGISTIQUE_PK            NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES DATETRAITEMENT                               3
STATS_MAGASIN                  VALID          1949 19-OCT-17 NUMBER                         STATS_MAGASIN_FK1              NORMAL                         UNIQUE              8          1949 VALID    19-OCT-17 YES CODEAXESTAT                                  1
STATS_MAGASIN                  VALID          1949 19-OCT-17 NUMBER                         STATS_MAGASIN_FK1              NORMAL                         UNIQUE              8          1949 VALID    19-OCT-17 YES CODEELEMENTSTAT                              2
STATS_MAGASIN                  VALID          1949 19-OCT-17 NUMBER                         STATS_MAGASIN_FK1              NORMAL                         UNIQUE              8          1949 VALID    19-OCT-17 YES CODEMAGASIN                                  3
STATS_MAGASIN                  VALID          1949 19-OCT-17 NUMBER                         STATS_MAGASIN_PK               NORMAL                         UNIQUE              6          1949 VALID    19-OCT-17 YES CODEMAGASIN                                  1
STATS_MAGASIN                  VALID          1949 19-OCT-17 NUMBER                         STATS_MAGASIN_PK               NORMAL                         UNIQUE              6          1949 VALID    19-OCT-17 YES CODEAXESTAT                                  2
STATS_OPE_COMM                 VALID             0 01-JUN-14 NUMBER                         STATS_OPE_COMM_PK              NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEOPECOMM                                  1
STATS_OPE_COMM                 VALID             0 01-JUN-14 VARCHAR2                       STATS_OPE_COMM_PK              NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEPAYS                                     2
STATS_OPE_COMM                 VALID             0 01-JUN-14 VARCHAR2                       STATS_OPE_COMM_PK              NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECLASSPROD0                               3
STATS_OPE_COMM                 VALID             0 01-JUN-14 VARCHAR2                       STATS_OPE_COMM_PK              NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECLASSPROD1                               4
STATS_OPE_COMM                 VALID             0 01-JUN-14 VARCHAR2                       STATS_OPE_COMM_PK              NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECLASSPROD2                               5
STATS_OPE_COMM                 VALID             0 01-JUN-14 VARCHAR2                       STATS_OPE_COMM_PK              NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECLASSPROD3                               6
STATS_OPE_COMM                 VALID             0 01-JUN-14 VARCHAR2                       STATS_OPE_COMM_PK              NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEPRODUIT                                  7
STATS_OPE_COMM                 VALID             0 01-JUN-14 VARCHAR2                       STATS_OPE_COMM_PK              NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECOLORIS                                  8
STATS_OPE_COMM                 VALID             0 01-JUN-14 NUMBER                         STATS_OPE_COMM_PK              NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES INDICETAILLE                                 9
STATS_OPE_COMM                 VALID             0 01-JUN-14 NUMBER                         STATS_OPE_COMM_PK              NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES INDICEVARIANTE                              10
STATS_OPE_COMM1_TMP            VALID             0 01-JUN-14 NUMBER                         STATS_OPE_COMM1_TMP_PK         NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEOPECOMM                                  1
STATS_OPE_COMM1_TMP            VALID             0 01-JUN-14 VARCHAR2                       STATS_OPE_COMM1_TMP_PK         NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEPAYS                                     2
STATS_OPE_COMM1_TMP            VALID             0 01-JUN-14 VARCHAR2                       STATS_OPE_COMM1_TMP_PK         NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECLASSPROD3                               3
STATS_OPE_COMM1_TMP            VALID             0 01-JUN-14 NUMBER                         STATS_OPE_COMM1_TMP_PK         NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEMAGASIN                                  4
STATS_OPE_COMM1_TMP            VALID             0 01-JUN-14 NUMBER                         STATS_OPE_COMM1_TMP_PK         NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEINTERNEARTICLE                           5
STATS_PRODUIT_COLORIS          VALID       5928598 04-OCT-17 NUMBER                         STATS_PRODUIT_COLORIS_FK1      NORMAL                         UNIQUE          21976       5718025 VALID    04-OCT-17 YES CODEAXESTAT                                  1
STATS_PRODUIT_COLORIS          VALID       5928598 04-OCT-17 NUMBER                         STATS_PRODUIT_COLORIS_FK1      NORMAL                         UNIQUE          21976       5718025 VALID    04-OCT-17 YES CODEELEMENTSTAT                              2
STATS_PRODUIT_COLORIS          VALID       5928598 04-OCT-17 VARCHAR2                       STATS_PRODUIT_COLORIS_FK1      NORMAL                         UNIQUE          21976       5718025 VALID    04-OCT-17 YES CODEPRODUIT                                  3
STATS_PRODUIT_COLORIS          VALID       5928598 04-OCT-17 VARCHAR2                       STATS_PRODUIT_COLORIS_FK1      NORMAL                         UNIQUE          21976       5718025 VALID    04-OCT-17 YES CODECOLORIS                                  4
STATS_PRODUIT_COLORIS          VALID       5928598 04-OCT-17 VARCHAR2                       STATS_PRODUIT_COLORIS_PK       NORMAL                         UNIQUE          19919       5927328 VALID    04-OCT-17 YES CODEPRODUIT                                  1
STATS_PRODUIT_COLORIS          VALID       5928598 04-OCT-17 VARCHAR2                       STATS_PRODUIT_COLORIS_PK       NORMAL                         UNIQUE          19919       5927328 VALID    04-OCT-17 YES CODECOLORIS                                  2
STATS_PRODUIT_COLORIS          VALID       5928598 04-OCT-17 NUMBER                         STATS_PRODUIT_COLORIS_PK       NORMAL                         UNIQUE          19919       5927328 VALID    04-OCT-17 YES CODEAXESTAT                                  3
STATS_PRODUIT_LBM              VALID         93723 19-OCT-17 NUMBER                         STATS_PRODUIT_LBM_PK           NORMAL                         UNIQUE            368         93723 VALID    19-OCT-17 YES CODEINTERNEARTICLE                           1
STATS_PRODUIT_LBM              VALID         93723 19-OCT-17 NUMBER                         STATS_PRODUIT_LBM_PK           NORMAL                         UNIQUE            368         93723 VALID    19-OCT-17 YES CODEAXESTAT                                  2
STATS_REASSORT                 VALID             0 01-JUN-14 NUMBER                         STATS_REASSORT_PK              NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEAXESTAT                                  1
STATS_REASSORT                 VALID             0 01-JUN-14 NUMBER                         STATS_REASSORT_PK              NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEELEMENTSTAT                              2
STATS_REASSORT                 VALID             0 01-JUN-14 DATE                           STATS_REASSORT_PK              NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES DATEDEBUT                                    3
STATS_REASSORT                 VALID             0 01-JUN-14 DATE                           STATS_REASSORT_PK              NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES DATEFIN                                      4
STATS_REASSORT                 VALID             0 01-JUN-14 NUMBER                         STATS_REASSORT_PK              NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEMAGASIN                                  5
STATS_REASSORT                 VALID             0 01-JUN-14 VARCHAR2                       STATS_REASSORT_PK              NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECLASSPROD3                               6
STATS_REASSORT                 VALID             0 01-JUN-14 VARCHAR2                       STATS_REASSORT_PK              NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODESAISON                                   7
STATS_REASSORT                 VALID             0 01-JUN-14 NUMBER                         STATS_REASSORT_PK              NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODETYPERESERVATIONSTOCK                     8
STATS_REASSORT_ARTICLE         VALID             0 01-JUN-14 NUMBER                         STATS_REASSORT_ARTICLE_PK      NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEINTERNEARTICLE                           1
STATS_RESTE_A_RECEVOIR         VALID             0 01-JUN-14 VARCHAR2                       STATS_RESTE_A_RECEVOIR_PK      NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODESAISON                                   1
STATS_RESTE_A_RECEVOIR         VALID             0 01-JUN-14 VARCHAR2                       STATS_RESTE_A_RECEVOIR_PK      NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECLASSPROD3                               2
STATS_RESTE_A_RECEVOIR         VALID             0 01-JUN-14 NUMBER                         STATS_RESTE_A_RECEVOIR_PK      NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEAXESTAT                                  3
STATS_RESTE_A_RECEVOIR         VALID             0 01-JUN-14 NUMBER                         STATS_RESTE_A_RECEVOIR_PK      NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEELEMENTSTAT                              4
STATS_RESTE_A_RECEVOIR         VALID             0 01-JUN-14 DATE                           STATS_RESTE_A_RECEVOIR_PK      NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES DATEDEBUT                                    5
STATS_RESTE_A_RECEVOIR         VALID             0 01-JUN-14 DATE                           STATS_RESTE_A_RECEVOIR_PK      NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES DATEFIN                                      6
STATS_SAV                      VALID             0 01-JUN-14 NUMBER                         STATS_SAV_PK                   NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODEPANNE                                    1
STATS_SAV                      VALID             0 01-JUN-14 NUMBER                         STATS_SAV_PK                   NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODEMAGASIN                                  2
STATS_SAV                      VALID             0 01-JUN-14 VARCHAR2                       STATS_SAV_PK                   NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODESAISON                                   3
STATS_SAV                      VALID             0 01-JUN-14 VARCHAR2                       STATS_SAV_PK                   NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODECLASSPROD3                               4
STATS_SAV                      VALID             0 01-JUN-14 NUMBER                         STATS_SAV_PK                   NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODETYPESAV                                  5
STATS_STOCK_ACTUEL             VALID             0 01-JUN-14 VARCHAR2                       STATS_STOCK_ACTUEL_PK          NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODESAISON                                   1
STATS_STOCK_ACTUEL             VALID             0 01-JUN-14 VARCHAR2                       STATS_STOCK_ACTUEL_PK          NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECLASSPROD3                               2
STATS_STOCK_ACTUEL             VALID             0 01-JUN-14 NUMBER                         STATS_STOCK_ACTUEL_PK          NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEAXESTAT                                  3
STATS_STOCK_ACTUEL             VALID             0 01-JUN-14 NUMBER                         STATS_STOCK_ACTUEL_PK          NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEELEMENTSTAT                              4
STKOPTIMAL_DEFAUT              VALID             0 01-JUN-14 VARCHAR2                       STKOPTIMAL_DEFAUT_PK           NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECLASSPROD0                               1
STKOPTIMAL_DEFAUT              VALID             0 01-JUN-14 VARCHAR2                       STKOPTIMAL_DEFAUT_PK           NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECLASSPROD1                               2
STKOPTIMAL_DEFAUT              VALID             0 01-JUN-14 VARCHAR2                       STKOPTIMAL_DEFAUT_PK           NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECLASSPROD2                               3
STKOPTIMAL_DEFAUT              VALID             0 01-JUN-14 VARCHAR2                       STKOPTIMAL_DEFAUT_PK           NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECLASSPROD3                               4
STKOPTIMAL_DEFAUT              VALID             0 01-JUN-14 NUMBER                         STKOPTIMAL_DEFAUT_PK           NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEGRILLETAILLE                             5
STKOPTIMAL_DEFAUT              VALID             0 01-JUN-14 NUMBER                         STKOPTIMAL_DEFAUT_PK           NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEINDICETAILLE                             6
STOCKS_ARTICLES_DEPOTS         VALID             0 01-JUN-14 NUMBER                         STOCKS_ARTICLES_DEPOTS_FK1     NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODEINTERNEARTICLE                           1
STOCKS_ARTICLES_DEPOTS         VALID             0 01-JUN-14 NUMBER                         STOCKS_ARTICLES_DEPOTS_FK1     NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODECPTSTOCKDEPOT                            2
STOCKS_ARTICLES_DEPOTS         VALID             0 01-JUN-14 NUMBER                         STOCKS_ARTICLES_DEPOTS_FK1     NORMAL                         NONUNIQUE           0             0 VALID    01-JUN-14 YES CODEINTERNEEMPLACEMENT                       3
STOCKS_ARTICLES_DEPOTS         VALID             0 01-JUN-14 NUMBER                         STOCKS_ARTICLES_DEPOTS_PK      NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEDEPOT                                    1
STOCKS_ARTICLES_DEPOTS         VALID             0 01-JUN-14 NUMBER                         STOCKS_ARTICLES_DEPOTS_PK      NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEINTERNEARTICLE                           2
STOCKS_ARTICLES_DEPOTS         VALID             0 01-JUN-14 NUMBER                         STOCKS_ARTICLES_DEPOTS_PK      NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEINTERNEEMPLACEMENT                       3
STOCKS_ARTICLES_DEPOTS         VALID             0 01-JUN-14 NUMBER                         STOCKS_ARTICLES_DEPOTS_PK      NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECPTSTOCKDEPOT                            4
STOCKS_ARTICLES_MAGASINS       VALID       7328568 17-JUL-17 NUMBER                         STOCKS_ARTICLES_MAGASINS_FK1   NORMAL                         NONUNIQUE       24053       2876168 VALID    17-JUL-17 YES CODEINTERNEARTICLE                           1
STOCKS_ARTICLES_MAGASINS       VALID       7328568 17-JUL-17 NUMBER                         STOCKS_ARTICLES_MAGASINS_FK1   NORMAL                         NONUNIQUE       24053       2876168 VALID    17-JUL-17 YES CODECPTSTOCKMAG                              2
STOCKS_ARTICLES_MAGASINS       VALID       7328568 17-JUL-17 NUMBER                         STOCKS_ARTICLES_MAGASINS_PK    NORMAL                         UNIQUE          26665       7510967 VALID    17-JUL-17 YES CODEMAGASIN                                  1
STOCKS_ARTICLES_MAGASINS       VALID       7328568 17-JUL-17 NUMBER                         STOCKS_ARTICLES_MAGASINS_PK    NORMAL                         UNIQUE          26665       7510967 VALID    17-JUL-17 YES CODEINTERNEARTICLE                           2
STOCKS_ARTICLES_MAGASINS       VALID       7328568 17-JUL-17 NUMBER                         STOCKS_ARTICLES_MAGASINS_PK    NORMAL                         UNIQUE          26665       7510967 VALID    17-JUL-17 YES CODECPTSTOCKMAG                              3
STOCKS_ARTICLES_MAG_NSERIE     VALID             0 01-JUN-14 NUMBER                         STOCKS_ARTICLES_MAG_NSERIE_PK  NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEMAGASIN                                  1
STOCKS_ARTICLES_MAG_NSERIE     VALID             0 01-JUN-14 NUMBER                         STOCKS_ARTICLES_MAG_NSERIE_PK  NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODEINTERNEARTICLE                           2
STOCKS_ARTICLES_MAG_NSERIE     VALID             0 01-JUN-14 NUMBER                         STOCKS_ARTICLES_MAG_NSERIE_PK  NORMAL                         UNIQUE              0             0 VALID    01-JUN-14 YES CODECPTSTOCKMAG                              3
